post_id,content_type,published_at,title,permalink,duration_sec,reach,views,likes,comments,shares,saves,followers_gained,platform,watch_time_sec,avg_watch_sec,link_clicks,engagement_total,engagement_rate
18083062214013997,carousel,2026-03-08 00:23:00+09:00,"한국 정교회 대교구 주간 소식 (3월 8일)
Weekly Bulletin of the Orthodox Metropolis of Korea (March 8)

#정교회 #한국정교회 #한국정교회대교구 #orthodox #orthodoxy",https://www.instagram.com/p/DVlo3uyD1V7/,0,374,1287,48,0,0,1,0,instagram,0,0,0,49,0.13101604278074866
18072183461443070,short_video,2026-03-07 18:20:00+09:00,"성모 기립 찬양
성 니콜라스 대성당, 서울 (2026)
Salutations to the Theotokos
St. Nicholas Cathedral, Seoul
Χαιρετισμοί της Θεοτόκου στον Καθεδρικό Ι.Ν. Αγίου Νικολάου, Σεούλ, Νότια Κορέα
#orthodox #christianity #Korea",https://www.instagram.com/reel/DVk_AX7j97C/,56,1127,2141,241,5,65,13,9,instagram,0,0,0,324,0.28748890860692106
7614439223717842183,short_video,2026-03-07 00:00:00+09:00,"Χαιρετισμοί της Θεοτόκου στον Καθεδρικό Ι.Ν. Αγίου Νικολάου, Σεούλ, Νότια Κορέα ☦️🇰🇷 성모 기립 찬양 성 니콜라스 대성당, 서울 Salutations to the Theotokos St. Nicholas Cathedral, Seoul (2026) #orthodox #christianity #",https://www.tiktok.com/@orthodox.korea/video/7614439223717842183,0,152282,152282,19527,398,1822,0,0,tiktok,0,0,0,21747,0.14280742307035632
18156502309386316,short_video,2026-03-02 16:15:00+09:00,"정교 주일을 맞아, 한국정교회 대교구는 서울 성 니콜라스 대성당에서 성화상 행렬을 하며 우리 신앙의 승리를 경축하였습니다.

On the Sunday of Orthodoxy, the Orthodox Metropolis of Korea celebrated the triumph of our faith with the procession of Holy Icons",https://www.instagram.com/reel/DVX5A3QjwaI/,0,2780,4660,345,15,131,22,27,instagram,0,0,0,513,0.18453237410071943
7612545815780805904,short_video,2026-03-02 00:00:00+09:00,"정교 주일을 맞아, 한국정교회 대교구는 서울 성 니콜라스 대성당에서 성화상 행렬을 하며 우리 신앙의 승리를 경축하였습니다. On the Sunday of Orthodoxy, the Orthodox Metropolis of Korea celebrated the triumph of our faith with the procession of Holy Icons ",https://www.tiktok.com/@orthodox.korea/video/7612545815780805904,0,173885,173885,23066,442,3217,0,0,tiktok,0,0,0,26725,0.1536935330822095
7608627113117125889,short_video,2026-02-24 00:00:00+09:00,Divine Liturgy at Orthodox Metropolis of Korea Sunday School Winter Camp 2026 Pt. 5 #fyp #ΚορέαΟρθοδοξία #κορεα #orthodoxkorea #정교회 #orthodox,https://www.tiktok.com/@orthodox.korea/video/7608627113117125889,0,11140,11140,1192,39,81,0,0,tiktok,0,0,0,1312,0.1177737881508079
7608626667124231425,short_video,2026-02-23 00:00:00+09:00,Orthodox Metropolis of Korea Sunday School Winter Camp 2026 Pt. 4 #fyp #ΚορέαΟρθοδοξία #κορεα #orthodoxkorea #정교회 #orthodox,https://www.tiktok.com/@orthodox.korea/video/7608626667124231425,0,4136,4136,275,8,3,0,0,tiktok,0,0,0,286,0.06914893617021277
7608626152231521537,short_video,2026-02-21 00:00:00+09:00,Orthodox Metropolis of Korea Sunday School Winter Camp Pt. 3 #fyp #ΚορέαΟρθοδοξία #κορεα #orthodoxkorea #정교회 #orthodox,https://www.tiktok.com/@orthodox.korea/video/7608626152231521537,0,4586,4586,453,15,21,0,0,tiktok,0,0,0,489,0.1066288704753598
7608623701172538641,short_video,2026-02-20 00:00:00+09:00,Orthodox Metropolis of Korea Youth Winter Camp Pt. 2#fyp#ΚορέαΟρθοδοξία #κορεα #orthodoxkorea #정교회 #orthodox,https://www.tiktok.com/@orthodox.korea/video/7608623701172538641,0,3155,3155,218,12,2,0,0,tiktok,0,0,0,232,0.07353407290015848
7608622961913761041,short_video,2026-02-19 00:00:00+09:00,Orthodox Metropolis of Korea Youth Winter Camp Pt. 1 #fyp #orthodoxkorea #orthodox #정교회 #Korea #ΚορέαΟρθοδοξία #κορεα,https://www.tiktok.com/@orthodox.korea/video/7608622961913761041,0,3062,3062,172,3,4,0,0,tiktok,0,0,0,179,0.05845852384062704
7608624946994040065,short_video,2026-02-19 00:00:00+09:00,Syndesmos Young Adult Winter Camp Orthodox Metropolis of Korea 2026 #fyp#ΚορέαΟρθοδοξία #κορεα #orthodoxkorea #정교회 #orthodox,https://www.tiktok.com/@orthodox.korea/video/7608624946994040065,0,3209,3209,230,10,17,0,0,tiktok,0,0,0,257,0.08008725459644749
18052982225460829,carousel,2026-02-09 01:55:00+09:00,"한국 정교회 대교구 주간 소식 (2월 1일)
Weekly News of Orthodox metropolis of Korea (February 1)

#정교회 #한국정교회 #한국정교회대교구 #orthodox#orthodoxy #orthodoxchristian #orthodoxchurch #christian #christianity #korea #orthodo",https://www.instagram.com/p/DUgSCGeDbFv/,0,360,1746,41,0,0,2,1,instagram,0,0,0,43,0.11944444444444445
18077919176058539,carousel,2026-02-09 01:49:00+09:00,"2026 Winter camp of the Orthodox Metropolis of Korea - Syndesmos
2026년 한국정교회 대교구 겨울 수련회 - 신데즈모스(청년회)",https://www.instagram.com/p/DUgRQWGDf9q/,0,683,2697,145,0,8,5,0,instagram,0,0,0,158,0.23133235724743778
18092439220826125,carousel,2026-02-01 00:42:00+09:00,"2026 Winter camp of the Orthodox Metropolis of Korea - Elementary, Middle and High School
2026년 한국정교회 대교구 겨울 수련회 - 초중고등부",https://www.instagram.com/p/DULjPSmjVXP/,0,672,3308,157,0,29,3,2,instagram,0,0,0,189,0.28125
